url,image_url,amount_raised,description,days_running
https://www.gofundme.com/f/support-leos-friends-rescue-mission,https://d2g8igdw686xgo.cloudfront.net/95832875_1761240444420008_r.jpeg,4500,"Tax deductible
Hi everyone! Meet Manny!

he’s suspected was found two months ago laying on the side of the road unable to use his back legs. A month later they reached out to us and he has three broken bones in his spine and the bone that connects his pelvis to his spine is also fractured.

He is still able to move the legs but not without his wheels. We had a neurology consult and they want us to do an MRI to be able to see if surgery is an option to help him restore use of his back legs! We wa",3
https://www.gofundme.com/f/help-jenna-fight-cancer-support-her-surgery,https://d2g8igdw686xgo.cloudfront.net/95931253_1761320128493378_r.png,700,"Donation protected
I’m Ash, which I’m sure you already know! If you do know me, you know Jenna is the absolute light of my life. If you love me, you love Jenna.

I adopted Jenna about 6 years ago from the Dallas Animal Shelter and since she has been treated for heart worms, chronic UTIs, a broken (shattered) toe, and more in the in between. She’s our clumsy girl, but we love her!

I recently found out Jenna has cancer and needs surgery soon to remove the tumors that they found. We don’t know how",2
https://www.gofundme.com/f/help-fangirl-cafe,https://d2g8igdw686xgo.cloudfront.net/94911033_1758612248229880_r.png,9944,"Donation protected
Help Fan Girl Café Recover After Tragedy & Emergency Vet Crisis.

Fan Girl Café owners Betsy and Cynthia have poured their hearts into building a one-of-a-kind, inclusive space for pop culture lovers and locals alike. But behind the scenes, they’ve been facing devastating challenges, both personal and financial and now they need our help more than ever.

Just one year after losing their beloved dog Madonna, their other sweet pup Waffle developed a severe infection that became ",33
https://www.gofundme.com/f/help-zoe-and-haylen-with-guts-vet-expenses,https://d2g8igdw686xgo.cloudfront.net/95806789_1760989381843326_r.png,3593,"Donation protected
Hi everyone -

I’m putting this GoFundMe together for my friends Zoe and Haylen, who recently lost their beloved cat, Guts.

On his 10th birthday in July, Guts had his senior check up and came back with no issues. By September, he was showing signs of sickness and weight-loss. After many vet appointments, medications, tests, and a visit to the ER, it was revealed a few days ago that he had an aggressive cancer that had spread throughout his body. Zoe and Haylen have made the l",6
https://www.gofundme.com/f/help-reunite-kitkat-with-his-loving-family,https://d2g8igdw686xgo.cloudfront.net/95549157_1760201588193003_r.png,1063,"Donation protected
Help Bring KitKat Home

On April 1, 2025, KitKat, a beloved 3-year-old Poodle–Miniature Pinscher mix, slipped out of his front door in Bellflower, California. Within minutes, his family realized he was missing and began searching desperately. For months, they scoured shelters, posted flyers, and reached out to rescues. KitKat isn’t just a dog — he’s family. His owners were there the day he was born, they nursed him back to health when he nearly died from Parvo, and they’ve lov",15
https://www.gofundme.com/f/help-rescue-over-60000-olive-ridley-turtle-eggs-parlamas,https://i.ytimg.com/vi/tpIaxRfXSxU/0.jpg,291,"Donation protected
This campaign supports sea turtle conservation in El Paredón, Guatemala.
(Texto en español abajo ⬇️)

From poachers to protectors — every egg saved matters
English
Our Story
In El Paredón, Guatemala, thousands of Olive Ridley turtle (Parlama) eggs are collected each season for sale and consumption. By law, egg collectors (parlameros) must donate 20% of each nest to hatcheries, but the remaining 80% is usually sold on the market.


















Read more
React
This fundraise",23
https://www.gofundme.com/f/save-benicio-urgent-amputation-needed,https://d2g8igdw686xgo.cloudfront.net/95858557_1761110619970653_r.png,1743,"Donation protected
My kitty Benicio broke his arm and needs it to be amputated. He is barely 10 months old and he is the light of my life.

We’ve spent $1700 so far for 1 night at the animal hospital, which does not include the cost of the procedure, and that is $100 less than my monthly fixed income. Please help me keep him with me.
React",5
https://www.gofundme.com/f/help-toby-walk-again-5s975,https://d2g8igdw686xgo.cloudfront.net/95773675_1760880724585009_r.jpeg,1345,"Donation protected
Toby is my 9-year-old Chihuahua, and he recently lost movement in all four of his legs. The change was sudden and completely unexpected, turning our daily lives upside down. Toby has always been a lively companion, and seeing him unable to move has been heartbreaking for both of us.


After rushing him to the veterinarian, I learned that Toby needs spinal surgery to have a chance at regaining his mobility. The doctors have made it clear that this procedure is his best hope for",7
https://www.gofundme.com/f/help-levon-get-the-care-he-deserves,https://d2g8igdw686xgo.cloudfront.net/95811197_1760997242439079_r.jpg,755,"Donation protected
Levon has been by my side since he was just 10 weeks old, and now, at 18 years old, he’s still my closest companion. He’s gentle, cuddly, and always there for me, which is important since I live alone. Over the years, Levon has brought so much comfort and joy into my life, and I truly consider him my best friend.

Recently, Levon faced a serious health scare. He began vomiting blood and stopped eating, which led to an emergency vet visit. The vet diagnosed him with a minor GI ",6
https://www.gofundme.com/f/43bd6-hope-for-lulu,https://d2g8igdw686xgo.cloudfront.net/95598455_1760365933227591_r.png,1175,"Donation protected
Our sweet Lulu recently got very sick and has been through a lot of tests, treatments, and hospital stays. This all happened so suddenly, and it’s been heartbreaking to see her go through it.

She’s been so brave through every poke and procedure, and we’re doing everything we can to give her the best care possible. Unfortunately, the costs have added up quickly, and we could really use some support to help cover her ongoing treatment.

Lulu means the world to us — her gentle s",13
https://www.gofundme.com/f/help-gusto-recover-surgery-and-aftercare,https://d2g8igdw686xgo.cloudfront.net/95708033_1760657453334590_r.png,4000,"Donation protected
Hi everyone, this is for my sweet 11-year-old dog, Gusto.
A few weeks ago, I noticed a large swelling inside Gusto’s ear flap. After multiple vet visits, tests, and treatments, we finally found out he has a severe aural hematoma that needs to be repaired under general anesthesia. The surgery will require full sedation, bandaging, and follow-up care over the next two weeks while he heals.
The estimate for the procedure is between $1,540–$2,340, not including the $2,500 I’ve alr",3
https://www.gofundme.com/f/xrsc7-help-chief-get-lifesaving-surgery,https://d2g8igdw686xgo.cloudfront.net/95720663_1760706918337062_r.png,1480,"Donation protected
Our new puppy, Chief, has brought so much unexpected joy into our life and really saved Brian's mental health. He has been nothing but a blessing. However, as he is all puppy, he has gotten into some mischief and requires emergency surgery today plus 2-4 days of hospitalization. When it rains, it pours, and we have been in the rain for a while and are not prepared for this massive storm.

We give regularly to other campaigns and would give the shirts off our backs to anyone wh",9
https://www.gofundme.com/f/in-loving-memory-of-my-baby-rockbird,https://d2g8igdw686xgo.cloudfront.net/95873815_1761157718773203_r.png,2670,"Donation protected
On Monday, I had to say goodbye to my sweetest baby; my loyal companion and source of unconditional love. It’s hard to put into words the heartbreak of losing him. These past few weeks have been emotionally overwhelming, and on top of that, the medical care leading up to his passing and his final expenses have created a financial burden I simply wasn’t prepared for, especially after recently losing my job.

I’m asking for help during this difficult time; any contribution, no m",4
https://www.gofundme.com/f/support-leias-healing-and-local-humane-society,https://d2g8igdw686xgo.cloudfront.net/95907843_1761247263421681_r.png,350,"Donation protected
My family pet Leia was hit this week. She is our world. We thought we lost her but she is so strong she fought hard and is still with us. We're looking for help with her vet bill and any additional earnings we have decided to donate to New Nodaway County Humane Society. We appreciate anything you can give. Thank you for helping us get our little girl back ❤️✝️
React",3
https://www.gofundme.com/f/donate-to-keep-zhiggy-cancerfree,https://d2g8igdw686xgo.cloudfront.net/95280511_1759419159301358_r.png,1580,"Donation protected
TAMPA BAY VIZSLA RESCUE
Help Zhiggy stay free of cancer!

Zhiggy was adopted from Tampa Bay Vizsla Club Rescue in August 2024. He is very loved by his mom, Rebecca. Sadly, Zhiggy had a growth on his anus that was removed 3 weeks ago, and it came back from pathology as a malignant melanoma. The oncologist got all the margins and also did a chest x-ray as a precaution, and it was all clear.

Zhiggy is a very good candidate to get the melanoma vaccine, and he started his first do",24
